Algoritmo; tempo
NextFit;21900
NextFit;21300
NextFit;24400
NextFit;9800
NextFit;8800
NextFit;10100
NextFit;13000
NextFit;10000
NextFit;10200
NextFit;19700
NextFit;10900
NextFit;9000
NextFit;8900
NextFit;17100
NextFit;11300
NextFit;10400
NextFit;9100
NextFit;12300
NextFit;11600
NextFit;10000
NextFit;8900
NextFit;11800
NextFit;9900
NextFit;9300
NextFit;9000
NextFit;11900
NextFit;10000
NextFit;8700
NextFit;10100
NextFit;12900
NextFit;8900
NextFit;8900
NextFit;11400
NextFit;10800
NextFit;8700
NextFit;8600
NextFit;12100
NextFit;8900
NextFit;11900
NextFit;8900
NextFit;11900
NextFit;9700
NextFit;8900
NextFit;8800
NextFit;13400
NextFit;8900
NextFit;8900
NextFit;8900
NextFit;11100
NextFit;8800
NextFit;8900
NextFit;8900
NextFit;11500
NextFit;10000
NextFit;10300
NextFit;10500
NextFit;10000
NextFit;9600
NextFit;21000
NextFit;23700
NextFit;9200
NextFit;7300
NextFit;7100
NextFit;8400
NextFit;7000
NextFit;6900
NextFit;8200
NextFit;8300
NextFit;7000
NextFit;7000
NextFit;7000
NextFit;7000
NextFit;7000
NextFit;7000
NextFit;8400
NextFit;7900
NextFit;7100
NextFit;7000
NextFit;8700
NextFit;8100
NextFit;8100
NextFit;7100
NextFit;9700
NextFit;13800
NextFit;6800
NextFit;7000
NextFit;8200
NextFit;6900
NextFit;6900
NextFit;8100
NextFit;7000
NextFit;16600
NextFit;6400
NextFit;7000
NextFit;5200
NextFit;5200
NextFit;5100
NextFit;7000
NextFit;5300
NextFit;5300
NextFit;5100
NextFit;6400
NextFit;5300
NextFit;5300
NextFit;5200
NextFit;6700
NextFit;6100
NextFit;8100
NextFit;6600
NextFit;5800
NextFit;5100
NextFit;5200
NextFit;6600
NextFit;5300
NextFit;6000
NextFit;5100
NextFit;6600
NextFit;5200
NextFit;5100
NextFit;5000
NextFit;6800
NextFit;5800
NextFit;6700
NextFit;5200
NextFit;5700
NextFit;6100
NextFit;5100
NextFit;6400
NextFit;5200
NextFit;5100
NextFit;4900
NextFit;6300
NextFit;5900
NextFit;5100
NextFit;5600
NextFit;6500
NextFit;5100
NextFit;5600
NextFit;5200
NextFit;6300
NextFit;5100
NextFit;5400
NextFit;6000
NextFit;5400
NextFit;5300
NextFit;5300
NextFit;6600
NextFit;5300
NextFit;5200
NextFit;5200
NextFit;6500
NextFit;5200
NextFit;5200
NextFit;5300
NextFit;6500
NextFit;5200
NextFit;5200
NextFit;5800
NextFit;6300
NextFit;5200
NextFit;5500
NextFit;5100
NextFit;5300
NextFit;5100
NextFit;5100
NextFit;6500
NextFit;5100
NextFit;5100
NextFit;5500
NextFit;6800
NextFit;5100
NextFit;5200
NextFit;6500
NextFit;6800
NextFit;5300
NextFit;5200
NextFit;14100
NextFit;5800
NextFit;4000
NextFit;4000
NextFit;5200
NextFit;4300
NextFit;4500
NextFit;4000
NextFit;8300
NextFit;3900
NextFit;4400
NextFit;3800
NextFit;34000
NextFit;4500
NextFit;3900
NextFit;4100
NextFit;5400
NextFit;4000
NextFit;3900
NextFit;4000
NextFit;10500
NextFit;4000
NextFit;4100
NextFit;10700
NextFit;4000
NextFit;4000
NextFit;4000
NextFit;5200
NextFit;4100
NextFit;4000
NextFit;4000
NextFit;5800
NextFit;4300
NextFit;4000
NextFit;4000
NextFit;5900
NextFit;4000
NextFit;3900
NextFit;4000
NextFit;5100
NextFit;4000
NextFit;4000
NextFit;5100
NextFit;3900
NextFit;4000
NextFit;3900
NextFit;5600
NextFit;4100
NextFit;4100
NextFit;4000
NextFit;5300
NextFit;3900
NextFit;3900
NextFit;4000
NextFit;5700
NextFit;7600
NextFit;4500
NextFit;5200
NextFit;4100
NextFit;3900
NextFit;4000
NextFit;5700
NextFit;4800
NextFit;4100
NextFit;4100
NextFit;4100
NextFit;4100
NextFit;4100
NextFit;5300
NextFit;4100
NextFit;4100
NextFit;4100
NextFit;5300
NextFit;4000
NextFit;4200
NextFit;4100
NextFit;5200
NextFit;5200
NextFit;4000
NextFit;4000
NextFit;5300
NextFit;4600
NextFit;4100
NextFit;3900
NextFit;4000
NextFit;4500
NextFit;4500
NextFit;10000
NextFit;5200
NextFit;4100
NextFit;5200
NextFit;4100
NextFit;4000
NextFit;3900
NextFit;5300
NextFit;4100
NextFit;4100
NextFit;4100
NextFit;5300
NextFit;4100
NextFit;4000
NextFit;5500
NextFit;4300
NextFit;4000
NextFit;4400
NextFit;5400
NextFit;4600
NextFit;4100
NextFit;4600
NextFit;5400
NextFit;4000
NextFit;4000
NextFit;4600
NextFit;5200
NextFit;4000
NextFit;4000
NextFit;4500
NextFit;4100
NextFit;3900
NextFit;5300
NextFit;5300
NextFit;3900
NextFit;4100
NextFit;4000
NextFit;6000
NextFit;4100
NextFit;3900
NextFit;4100
NextFit;5100
NextFit;3800
NextFit;3800
NextFit;4300
NextFit;5600
NextFit;4000
NextFit;4100
NextFit;4000
NextFit;4000
NextFit;4200
NextFit;4600
NextFit;5200
NextFit;4000
NextFit;4000
NextFit;4100
NextFit;5400
NextFit;4000
NextFit;3800
NextFit;4000
NextFit;5700
NextFit;4000
NextFit;4000
NextFit;3900
NextFit;5400
NextFit;4100
NextFit;4000
NextFit;5600
NextFit;4100
NextFit;4600
NextFit;4100
NextFit;5400
NextFit;4000
NextFit;3900
NextFit;4100
NextFit;5300
NextFit;4300
NextFit;4000
NextFit;4100
NextFit;5300
NextFit;4000
NextFit;3900
NextFit;3800
NextFit;5300
NextFit;4000
NextFit;4000
NextFit;5300
NextFit;3900
NextFit;3900
NextFit;4000
NextFit;5300
NextFit;4500
NextFit;4000
NextFit;3900
NextFit;5500
NextFit;4200
NextFit;3900
NextFit;3900
NextFit;5200
NextFit;4600
NextFit;3900
NextFit;4000
NextFit;5700
NextFit;3900
NextFit;4000
NextFit;5300
NextFit;4000
NextFit;4000
NextFit;4100
NextFit;5300
NextFit;3800
NextFit;3900
NextFit;4000
NextFit;5200
NextFit;4000
NextFit;4000
NextFit;4100
NextFit;5200
NextFit;4500
NextFit;3900
NextFit;4100
NextFit;4000
NextFit;4500
NextFit;4400
NextFit;5300
NextFit;4000
NextFit;3900
NextFit;4900
NextFit;5200
NextFit;4100
NextFit;4000
NextFit;4000
NextFit;5200
NextFit;4000
NextFit;4000
NextFit;4100
NextFit;5300
NextFit;3900
NextFit;4000
NextFit;3800
NextFit;3900
NextFit;3900
NextFit;4400
NextFit;6100
NextFit;4000
NextFit;4100
NextFit;4000
NextFit;5300
NextFit;4000
NextFit;4000
NextFit;4000
NextFit;7200
NextFit;4100
NextFit;4900
NextFit;4000
NextFit;5100
NextFit;4000
NextFit;3800
NextFit;3900
NextFit;3900
NextFit;4000
NextFit;4600
NextFit;5300
NextFit;4100
NextFit;4000
NextFit;4000
NextFit;5200
NextFit;4100
NextFit;4400
NextFit;3900
NextFit;5200
NextFit;4000
NextFit;4100
NextFit;4000
NextFit;5200
NextFit;3800
NextFit;3900
NextFit;5600
NextFit;3900
NextFit;4400
NextFit;4000
NextFit;5200
NextFit;4000
NextFit;3900
NextFit;4200
NextFit;5100
NextFit;3900
NextFit;4100
NextFit;3900
NextFit;5100
NextFit;3900
NextFit;3900
NextFit;4000
NextFit;5500
NextFit;3900
NextFit;3900
NextFit;5600
NextFit;3900
NextFit;3900
NextFit;4000
NextFit;5400
NextFit;3900
NextFit;3900
NextFit;4000
NextFit;5700
NextFit;3900
NextFit;3900
NextFit;3900
NextFit;5100
NextFit;3900
NextFit;5300
NextFit;3900
NextFit;7100
NextFit;4000
NextFit;4000
NextFit;10100
NextFit;3900
NextFit;3900
NextFit;4400
NextFit;5200
NextFit;3900
NextFit;3900
NextFit;3800
NextFit;13000
NextFit;4600
NextFit;3900
NextFit;4200
NextFit;5600
NextFit;4000
NextFit;4100
NextFit;4500
NextFit;4200
NextFit;4000
NextFit;4000
NextFit;5300
NextFit;12000
NextFit;3800
NextFit;3900
NextFit;5200
NextFit;3900
NextFit;3900
NextFit;3800
NextFit;5200
NextFit;4400
NextFit;3900
NextFit;3900
NextFit;7400
NextFit;3900
NextFit;3900
NextFit;4000
NextFit;4000
NextFit;4000
NextFit;3900
NextFit;12900
NextFit;4100
NextFit;4600
NextFit;4000
NextFit;5300
NextFit;3900
NextFit;4000
NextFit;4000
NextFit;16800
NextFit;4100
NextFit;3800
NextFit;4000
NextFit;5300
NextFit;4000
NextFit;4900
NextFit;5700
NextFit;3900
NextFit;4000
NextFit;3900
NextFit;5500
NextFit;4000
NextFit;3900
NextFit;4000
NextFit;5200
NextFit;3800
NextFit;4400
NextFit;3900
NextFit;7200
NextFit;4500
NextFit;3800
NextFit;4000
NextFit;5100
NextFit;4000
NextFit;5300
NextFit;5200
NextFit;3900
NextFit;4100
NextFit;3900
NextFit;5500
NextFit;3900
NextFit;4500
NextFit;3900
NextFit;10000
NextFit;4000
NextFit;3900
NextFit;4000
NextFit;5200
NextFit;4000
NextFit;4000
NextFit;3900
NextFit;4900
NextFit;4000
NextFit;3900
NextFit;5200
NextFit;4300
NextFit;3900
NextFit;4400
NextFit;5400
NextFit;3900
NextFit;3800
NextFit;3900
NextFit;5200
NextFit;4000
NextFit;3900
NextFit;4000
NextFit;6200
NextFit;3900
NextFit;3900
NextFit;3900
NextFit;4000
NextFit;3900
NextFit;3800
NextFit;5200
NextFit;4000
NextFit;3800
NextFit;14400
NextFit;5400
NextFit;4000
NextFit;3900
NextFit;4800
NextFit;5100
NextFit;3800
NextFit;3900
NextFit;5500
