Algoritmo; tempo
NextFit;4100
NextFit;6200
NextFit;4100
NextFit;4200
NextFit;6100
NextFit;4200
NextFit;4200
NextFit;4200
NextFit;6100
NextFit;5000
NextFit;4200
NextFit;4200
NextFit;6200
NextFit;4200
NextFit;4200
NextFit;4200
NextFit;6200
NextFit;4100
NextFit;5000
NextFit;4300
NextFit;4100
NextFit;4700
NextFit;4200
NextFit;6800
NextFit;4200
NextFit;4200
NextFit;4200
NextFit;6200
NextFit;4200
NextFit;4200
NextFit;4200
NextFit;6200
NextFit;4200
NextFit;4200
NextFit;4200
NextFit;6100
NextFit;4200
NextFit;4200
NextFit;4200
NextFit;4200
NextFit;4200
NextFit;4200
NextFit;6000
NextFit;4800
NextFit;4200
NextFit;4200
NextFit;6800
NextFit;4200
NextFit;4200
NextFit;4800
NextFit;6200
NextFit;4200
NextFit;4200
NextFit;4200
NextFit;6200
NextFit;4200
NextFit;4100
NextFit;6100
NextFit;4200
NextFit;4200
NextFit;4200
NextFit;6100
NextFit;4300
NextFit;4300
NextFit;4300
NextFit;6400
NextFit;4200
NextFit;4100
NextFit;4700
NextFit;6300
NextFit;4300
NextFit;4200
NextFit;4800
NextFit;6100
NextFit;4200
NextFit;4200
NextFit;6100
NextFit;4100
NextFit;4200
NextFit;4200
NextFit;6600
NextFit;4200
NextFit;4100
NextFit;4200
NextFit;6100
NextFit;4800
NextFit;4200
NextFit;4200
NextFit;6100
NextFit;4200
NextFit;4200
NextFit;4200
NextFit;6200
NextFit;4700
NextFit;4200
NextFit;6200
NextFit;4300
NextFit;4800
NextFit;4700
NextFit;6300
NextFit;4100
NextFit;4200
NextFit;4200
NextFit;6100
NextFit;4200
NextFit;4200
NextFit;4100
NextFit;6200
NextFit;4200
NextFit;4100
NextFit;4100
NextFit;4700
NextFit;4200
NextFit;4200
NextFit;6200
NextFit;4100
NextFit;4100
NextFit;4200
NextFit;6800
NextFit;4100
NextFit;4100
NextFit;4100
NextFit;6200
NextFit;4700
NextFit;4200
NextFit;4200
NextFit;6000
NextFit;4100
NextFit;4100
NextFit;4100
NextFit;4200
NextFit;4300
NextFit;4200
NextFit;6000
NextFit;4300
NextFit;4100
NextFit;4200
NextFit;6200
NextFit;4100
NextFit;4100
NextFit;4200
NextFit;6100
NextFit;4200
NextFit;5200
NextFit;4100
NextFit;6400
NextFit;4100
NextFit;4800
NextFit;4100
NextFit;4700
NextFit;4100
NextFit;4200
NextFit;6000
NextFit;4100
NextFit;4200
NextFit;4100
NextFit;6200
NextFit;4200
NextFit;4200
NextFit;4200
NextFit;6100
NextFit;4100
NextFit;4200
NextFit;4100
NextFit;6100
NextFit;4200
NextFit;4100
NextFit;6200
NextFit;4600
NextFit;4200
NextFit;4100
NextFit;6000
NextFit;4100
NextFit;4200
NextFit;4900
NextFit;6200
NextFit;4100
NextFit;4100
NextFit;4200
NextFit;6100
NextFit;4100
NextFit;4200
NextFit;4100
NextFit;6000
NextFit;4100
NextFit;4200
NextFit;6000
NextFit;4200
NextFit;4100
NextFit;4100
NextFit;6100
NextFit;4100
NextFit;4100
NextFit;4600
NextFit;6100
NextFit;4100
NextFit;4200
NextFit;4200
NextFit;6000
NextFit;23300
NextFit;4900
NextFit;6300
NextFit;4200
NextFit;4100
NextFit;4100
NextFit;6600
NextFit;4200
NextFit;4200
NextFit;4100
NextFit;6800
NextFit;4100
NextFit;4100
NextFit;4200
NextFit;6000
NextFit;4100
NextFit;4100
NextFit;6100
