Algoritmo; Capacidade Máxima; Nome do Arquivo
First_Fit;80;exemploGerado_18caixas_tamanho80

Caixas:
26;18;8;16;5;6
57;22
45;29;3
11;8;27;13;17
54;21
63;14
16;45;18
32;24;12;11
57;14
27;35;15
54;26
43;36
72
28;46
27;42
59
41
41
68
