Algoritmo; Capacidade Máxima; Nome do Arquivo
FirstFit;360;filmesMarvel

Caixas:
126;112;115
124;124;112
143;130;25;54
136;121;41;19
141;117
147;115
136;133
130;134
149;118
123;181
129;134
357
324
297
315
132;157
294
148;126
287
119;161
271
300
124;150
261
